sensor_id,k_crit,base_limit,pct_active,n_active_intervals,avg_speed_improvement_kmh,pct_speed_improvement
5887,275.0,90,0.06791171477079797,2,0.0,0.0
5888,400.0,90,0.0702247191011236,2,0.0,0.0
5889,400.0,90,0.06889424733034792,2,0.0,0.0
5890,275.0,90,0.03428179636612959,1,0.0,0.0
5891,400.0,90,0.03397893306150187,1,0.0,0.0
5892,400.0,90,0.06791171477079797,2,0.0,0.0
5893,400.0,90,0.06772773450728073,2,0.0,0.0
5927,120.0,90,0.7460155985079688,22,0.0,0.0
5928,150.0,90,0.33772374197906113,10,0.0,0.0
5929,125.0,90,0.06727211570803902,2,0.0,0.0
5930,125.0,90,1.0111223458038423,30,0.0,0.0
5931,25.0,90,0.6749915626054674,20,0.0,0.0
5932,80.0,90,0.7738896366083445,23,0.0,0.0
5933,150.0,90,0.03363605785401951,1,0.0,0.0
5901,160.0,90,0.06844626967830253,2,0.0,0.0
5902,275.0,90,0.03361344537815126,1,0.0,0.0
5903,45.0,90,0.06729475100942127,2,0.0,0.0
5904,55.0,90,0.5042016806722689,15,0.0,0.0
5905,60.0,90,0.03361344537815126,1,0.0,0.0
5906,270.0,90,0.0425531914893617,1,0.0,0.0
5907,205.0,90,0.5714285714285714,17,0.0,0.0
5908,275.0,90,1.2445341405987218,37,1.8918918918918919,0.0
5909,250.0,90,0.5718129835183317,17,0.0,0.0
5943,45.0,90,0.4234297812279464,12,0.0,0.0
5944,35.0,90,0.9757738896366084,29,0.0,0.0
5945,25.0,90,1.0778039744021557,32,0.0,0.0
5946,30.0,90,0.20249746878164024,6,0.0,0.0
5947,370.0,90,0.26899798251513113,8,0.0,0.0
5948,80.0,90,0.33726812816188867,10,0.0,0.0
5949,235.0,90,1.8355100600070597,52,4.423076923076923,0.0
5918,205.0,90,0.40444893832153694,12,0.0,0.0
5919,150.0,90,0.9084791386271871,27,0.0,0.0
5920,185.0,90,0.1682935038707506,5,0.0,0.0
5921,230.0,90,0.2019522046449007,6,0.0,0.0
5922,185.0,90,0.19004180919802355,5,0.0,0.0
5923,265.0,90,0.13477088948787064,4,0.0,0.0
5924,250.0,90,0.7394957983193278,22,0.0,0.0
5925,215.0,90,2.9619656681252104,88,6.590909090909091,0.0
5926,220.0,90,0.5077860528097494,15,0.0,0.0
5959,65.0,90,1.0423671822461333,31,0.0,0.0
5960,400.0,90,7.226890756302522,215,10.0,0.0
5961,400.0,90,7.697478991596639,229,10.0,0.0
5962,165.0,90,1.3445378151260505,40,2.5,0.0
5963,170.0,90,0.6139154160982265,18,0.0,0.0
5964,85.0,90,0.0683293474547318,2,0.0,0.0
5965,180.0,90,0.7061197041022192,21,0.0,0.0
5934,70.0,90,0.7402422611036339,22,0.0,0.0
5935,55.0,90,1.413665432514305,42,1.9047619047619047,0.0
5936,115.0,90,0.3702457085156513,11,0.0,0.0
5937,55.0,90,0.10090817356205853,3,0.0,0.0
5938,15.0,90,3.0560271646859083,90,6.444444444444445,0.0
5939,280.0,90,0.4049949375632805,12,0.0,0.0
5940,255.0,90,1.1428571428571428,34,1.1764705882352942,0.0
5941,145.0,90,0.06722689075630252,2,0.0,0.0
5942,270.0,90,1.680672268907563,50,4.0,0.0
5975,270.0,90,1.2100840336134453,36,1.6666666666666667,0.0
5976,395.0,90,1.7142857142857144,51,4.117647058823529,0.0
5977,400.0,90,5.243697478991597,156,10.0,0.0
5978,400.0,90,3.092436974789916,92,6.739130434782608,0.0
5979,400.0,90,4.4033613445378155,131,10.0,0.0
5980,400.0,90,2.387357094821789,71,5.774647887323944,0.0
5981,400.0,90,10.857142857142858,323,10.0,0.0
5950,85.0,90,0.605245460659045,18,0.0,0.0
5951,375.0,90,0.2352941176470588,7,0.0,0.0
5952,385.0,90,0.2689075630252101,8,0.0,0.0
5953,35.0,90,0.4709048099562731,14,0.0,0.0
5954,65.0,90,0.2689075630252101,8,0.0,0.0
5955,315.0,90,0.6722689075630253,20,0.0,0.0
5956,400.0,90,4.168067226890757,124,10.0,0.0
5957,400.0,90,7.363819771351715,219,10.0,0.0
5958,400.0,90,6.453781512605042,192,10.0,0.0
5991,385.0,90,0.33613445378151263,10,0.0,0.0
5993,5.0,90,4.6553267681289165,52,7.6923076923076925,0.0
5994,95.0,90,1.1978097193702943,35,1.4285714285714286,0.0
5995,50.0,90,0.4707464694014795,14,0.0,0.0
5996,100.0,90,0.20181634712411706,6,0.0,0.0
5999,25.0,90,0.2699055330634278,8,0.0,0.0
6000,70.0,90,0.3697478991596639,11,0.0,0.0
5966,255.0,90,0.4036326942482341,12,0.0,0.0
5967,400.0,90,25.210084033613445,750,10.0,0.0
5968,400.0,90,6.722689075630252,200,10.0,0.0
5969,330.0,90,0.20168067226890757,6,0.0,0.0
5970,95.0,90,0.9133964817320703,27,0.0,0.0
5971,135.0,90,0.9443507588532885,28,0.0,0.0
5972,90.0,90,0.2689075630252101,8,0.0,0.0
5973,400.0,90,6.92436974789916,206,10.0,0.0
5974,75.0,90,0.2839900603478878,8,0.0,0.0
6013,345.0,90,0.16806722689075632,5,0.0,0.0
6014,265.0,90,2.2903334456045807,68,5.588235294117647,0.0
6015,315.0,90,1.0792580101180438,32,0.3125,0.0
6016,310.0,90,0.30303030303030304,9,0.0,0.0
6017,295.0,90,0.605245460659045,18,0.0,0.0
6018,370.0,90,2.261985145172181,67,5.074626865671642,0.0
6019,370.0,90,0.4731328151402501,14,0.0,0.0
5982,270.0,90,0.2689075630252101,8,0.0,0.0
5983,400.0,90,6.991596638655462,208,10.0,0.0
5984,400.0,90,9.647058823529411,287,10.0,0.0
5985,220.0,90,0.773109243697479,23,0.0,0.0
5986,150.0,90,0.706880301602262,15,0.0,0.0
5987,85.0,90,0.9081735620585267,27,0.0,0.0
5988,40.0,90,0.8078088185796028,24,0.0,0.0
5989,25.0,90,1.2894468951476077,38,1.8421052631578947,0.0
5990,40.0,90,0.3044654939106901,9,0.0,0.0
6029,150.0,90,0.16806722689075632,5,0.0,0.0
6031,145.0,90,0.8997429305912596,7,0.0,0.0
6032,205.0,90,0.8108108108108109,24,0.0,0.0
6033,215.0,90,0.3702457085156513,11,0.0,0.0
6034,150.0,90,0.26936026936026936,8,0.0,0.0
6035,85.0,90,0.4755434782608696,14,0.0,0.0
6036,110.0,90,0.20807324178110698,5,0.0,0.0
6001,55.0,90,0.1352265043948614,4,0.0,0.0
6002,30.0,90,0.23600809170600134,7,0.0,0.0
6004,95.0,90,0.3395585738539898,10,0.0,0.0
6005,55.0,90,0.17301038062283738,5,0.0,0.0
6007,10.0,90,0.7138001359619306,21,0.0,0.0
6009,315.0,90,1.3781512605042017,41,2.682926829268293,0.0
6010,270.0,90,0.10097610232245036,3,0.0,0.0
6011,340.0,90,0.10090817356205853,3,0.0,0.0
6012,310.0,90,1.109616677874916,33,0.6060606060606061,0.0
6052,50.0,90,0.17193947730398898,5,0.0,0.0
6053,70.0,90,0.6386554621848739,19,0.0,0.0
6054,90.0,90,0.033783783783783786,1,0.0,0.0
6055,70.0,90,0.06727211570803902,2,0.0,0.0
6056,50.0,90,0.5048805116122518,15,0.0,0.0
6057,30.0,90,1.5530047265361242,46,3.260869565217391,0.0
6059,90.0,90,0.2029083530605343,6,0.0,0.0
6020,400.0,90,10.588235294117647,315,10.0,0.0
6021,285.0,90,0.7791327913279132,23,0.0,0.0
6022,400.0,90,2.8687141410732364,85,10.0,0.0
6023,305.0,90,0.37086985839514497,11,0.0,0.0
6024,320.0,90,1.1840324763193504,35,1.4285714285714286,0.0
6025,295.0,90,0.8420343550016841,25,0.0,0.0
6026,185.0,90,0.2701789935832489,8,0.0,0.0
6027,205.0,90,0.06779661016949153,2,0.0,0.0
6028,130.0,90,1.0094212651413188,15,0.0,0.0
6070,205.0,90,0.40444893832153694,12,0.0,0.0
6071,270.0,90,0.5381769256643122,16,0.0,0.0
6072,280.0,90,0.5714285714285714,17,0.0,0.0
6073,45.0,90,0.10366275051831375,3,0.0,0.0
6074,140.0,90,0.20174848688634836,6,0.0,0.0
6075,75.0,90,0.8403361344537815,25,0.0,0.0
6076,65.0,90,0.4391891891891892,13,0.0,0.0
6037,70.0,90,0.26899798251513113,8,0.0,0.0
6038,155.0,90,0.740990232401482,22,0.0,0.0
6039,255.0,90,0.9218163195629908,27,0.0,0.0
6040,260.0,90,1.0104412260020208,30,0.0,0.0
6041,400.0,90,2.65635507733692,79,6.2025316455696204,0.0
6042,230.0,90,0.20811654526534862,6,0.0,0.0
6043,245.0,90,3.058823529411765,91,6.7032967032967035,0.0
6044,275.0,90,0.2699055330634278,8,0.0,0.0
6045,305.0,90,0.5725833614011452,17,0.0,0.0
6086,60.0,90,0.2809975412715139,8,0.0,0.0
6087,145.0,90,0.3365870077415012,10,0.0,0.0
6088,60.0,90,0.9840515778758059,29,0.0,0.0
6089,50.0,90,0.3028263795423957,9,0.0,0.0
6090,55.0,90,0.23600809170600134,7,0.0,0.0
